age,monthly_income,loan_amount,repayment_period,credit_history,device_change_count,ip_change_count,accounts_per_phone,recent_applications,id_reuse_flag,income_age_ratio,loan_income_ratio,night_application,vpn_usage,failed_kyc_attempts,multiple_ids_flag,app_completion_seconds,same_day_multiple_apps,fraud
62,27694,4760,6,6,6,0,3,1,0,446.6774,0.1719,0,0,3,0,399,0,0
35,266401,168956,12,7,9,7,1,4,0,7611.4571,0.6342,0,0,4,0,201,0,0
57,251848,365859,6,9,2,3,3,9,0,4418.386,1.4527,0,1,3,0,1941,1,1
38,158463,388635,36,2,3,7,1,7,1,4170.0789,2.4525,0,0,3,0,2900,0,1
32,271755,481693,1,5,9,5,1,2,0,8492.3438,1.7725,0,0,4,0,825,0,0
50,14372,420238,6,2,7,4,4,5,0,287.44,29.2401,1,0,1,0,334,0,1
52,160384,186576,1,8,0,6,2,1,0,3084.3077,1.1633,1,0,4,0,2474,0,0
43,150152,131992,1,2,8,2,2,7,0,3491.907,0.8791,0,0,2,0,1419,1,0
25,117945,437346,1,1,5,4,2,8,0,4717.8,3.7081,0,0,3,0,1783,0,0
53,101213,175953,6,8,1,6,2,0,0,1909.6792,1.7384,1,1,0,0,1520,1,0
47,25874,63399,6,7,2,0,4,3,0,550.5106,2.4503,0,0,4,0,1777,1,1
40,209986,430667,1,7,4,3,2,5,0,5249.65,2.0509,0,0,1,0,2867,0,0
59,16600,445629,36,1,5,3,2,1,0,281.3559,26.8451,1,0,1,0,2213,0,0
61,253430,224129,1,5,8,5,3,5,0,4154.5902,0.8844,0,0,3,0,1665,0,0
31,160887,325422,36,4,1,7,2,6,0,5189.9032,2.0227,0,0,4,0,641,0,0
31,220572,114286,3,1,4,1,2,5,0,7115.2258,0.5181,0,0,4,0,1841,0,0
19,99348,423855,36,4,6,2,1,9,0,5228.8421,4.2664,0,0,2,0,261,0,0
54,110736,166693,36,3,6,6,1,9,0,2050.6667,1.5053,0,0,4,0,2902,0,1
22,291858,229057,36,8,3,7,2,7,0,13266.2727,0.7848,0,0,2,0,2961,0,0
55,140797,255551,1,0,2,4,1,4,1,2559.9455,1.815,0,0,1,0,1228,0,1
62,156756,145151,18,5,7,6,3,2,1,2528.3226,0.926,1,0,4,0,1560,0,1
58,116573,401111,3,6,1,6,3,1,0,2009.8793,3.4409,0,0,3,0,2429,1,0
64,280236,356659,3,5,4,2,3,1,1,4378.6875,1.2727,1,0,2,0,1235,1,1
31,30457,53142,3,4,9,0,4,1,0,982.4839,1.7448,0,0,2,0,3027,0,0
56,67894,390301,18,3,4,7,3,9,0,1212.3929,5.7487,0,0,3,0,349,0,1
42,66305,406768,3,4,0,1,2,4,0,1578.6905,6.1348,0,0,0,0,2263,0,0
37,148684,93930,3,8,6,4,3,9,0,4018.4865,0.6317,0,0,3,0,3530,0,1
19,238913,443037,6,4,3,0,3,3,0,12574.3684,1.8544,0,0,2,0,2478,1,0
56,214699,98812,24,9,9,2,3,1,0,3833.9107,0.4602,0,0,3,0,2417,0,0
23,5559,165702,6,7,1,1,3,4,0,241.6957,29.8079,0,0,2,0,1167,0,0
34,42361,71063,1,6,7,4,1,6,0,1245.9118,1.6776,0,0,0,0,404,0,0
42,282405,131990,1,3,3,2,3,4,0,6723.9286,0.4674,0,0,4,0,1173,0,0
45,287516,275391,36,9,0,4,3,7,0,6389.2444,0.9578,1,0,1,0,2084,0,0
19,233748,280747,12,4,7,6,1,5,0,12302.5263,1.2011,0,0,0,0,1912,0,0
52,193992,103099,24,6,6,1,1,8,0,3730.6154,0.5315,0,0,4,0,962,0,0
54,248950,177636,18,5,2,1,4,9,0,4610.1852,0.7135,0,0,3,0,747,0,0
22,5037,263671,6,2,2,2,2,4,0,228.9545,52.3468,0,0,2,0,3000,0,0
18,179104,450737,1,9,6,7,4,7,1,9950.2222,2.5166,1,0,0,0,817,1,1
57,102243,200530,18,2,1,4,1,5,0,1793.7368,1.9613,0,0,3,0,569,0,0
29,134380,268993,3,1,4,3,1,6,0,4633.7931,2.0017,0,0,4,0,3423,1,1
53,263430,490052,18,2,6,0,1,7,0,4970.3774,1.8603,0,0,1,0,2787,0,0
62,39600,225388,6,9,5,1,4,3,0,638.7097,5.6916,0,0,0,0,2103,0,0
40,184357,313458,24,0,9,4,3,3,0,4608.925,1.7003,0,1,1,0,2359,0,0
64,198080,177796,12,8,6,2,2,5,1,3095.0,0.8976,0,0,3,0,1329,0,1
48,272311,225748,36,1,1,6,2,1,0,5673.1458,0.829,0,0,4,0,3301,0,0
28,262351,280374,6,2,6,2,3,8,0,9369.6786,1.0687,0,0,0,0,1904,1,0
27,5432,355373,36,4,1,7,2,7,0,201.1852,65.4221,0,0,4,0,3496,0,1
20,266550,335639,24,9,6,1,3,1,0,13327.5,1.2592,1,0,2,0,2385,0,0
31,74687,364534,1,3,7,5,4,0,0,2409.2581,4.8808,0,1,4,0,1799,1,1
33,249288,436946,36,4,9,1,1,9,0,7554.1818,1.7528,0,0,4,0,1048,0,0
27,190221,479419,1,5,7,6,3,3,0,7045.2222,2.5203,0,0,4,0,1297,0,1
46,223712,92937,18,4,4,5,3,3,0,4863.3043,0.4154,1,0,0,0,2285,0,0
27,192840,376867,6,9,6,7,1,1,0,7142.2222,1.9543,1,1,0,0,3422,0,0
29,169329,266467,1,0,7,7,1,4,0,5838.931,1.5737,0,0,0,0,2773,0,0
47,180746,394661,3,5,3,3,2,2,0,3845.6596,2.1835,0,0,1,0,1220,0,0
58,181443,346089,3,8,1,2,3,2,0,3128.3276,1.9074,0,0,3,0,1315,0,0
18,234354,142035,12,2,6,4,1,9,0,13019.6667,0.6061,0,0,3,0,892,1,0
22,173369,444727,18,1,0,5,2,2,0,7880.4091,2.5652,0,1,4,0,535,0,0
37,39743,383945,1,5,1,7,4,3,0,1074.1351,9.6607,1,0,1,0,1972,0,0
25,204824,147509,12,2,9,0,3,4,0,8192.96,0.7202,0,0,3,0,1423,0,0
60,84803,411071,3,3,6,0,4,3,0,1413.3833,4.8474,1,0,0,0,1641,0,0
29,206123,82947,12,5,9,3,1,8,0,7107.6897,0.4024,0,1,2,0,2902,0,0
18,27076,405063,12,5,0,7,1,3,0,1504.2222,14.9602,1,0,2,0,650,0,0
37,246424,397452,1,1,6,5,3,6,0,6660.1081,1.6129,0,0,3,0,1469,0,1
45,211384,325041,1,2,4,5,4,9,0,4697.4222,1.5377,0,0,1,0,2802,1,1
60,255699,119636,1,8,2,4,1,4,0,4261.65,0.4679,1,0,3,0,753,0,0
54,139035,276631,18,1,1,0,3,9,0,2574.7222,1.9897,0,1,0,0,2761,0,0
64,149938,340528,36,2,6,0,3,8,0,2342.7812,2.2711,0,0,1,0,1128,0,0
54,168377,456639,12,8,8,6,3,8,0,3118.0926,2.712,1,0,2,0,2091,0,1
29,218968,14155,12,3,8,4,1,7,0,7550.6207,0.0646,0,1,4,0,2148,0,1
54,299957,274399,18,0,9,6,1,5,0,5554.7593,0.9148,0,0,0,0,2822,0,0
61,271656,121860,3,1,9,5,3,5,0,4453.377,0.4486,0,0,1,0,1085,0,0
45,255703,396195,6,2,7,4,2,1,0,5682.2889,1.5494,0,0,4,0,961,0,0
64,152702,388740,36,8,1,1,3,6,0,2385.9688,2.5457,0,0,0,0,3139,0,0
32,122907,415521,3,8,0,0,3,8,0,3840.8438,3.3808,0,0,2,0,2881,0,0
23,210591,75543,18,5,7,5,3,8,0,9156.1304,0.3587,1,0,1,1,1827,0,1
61,69591,36094,36,5,1,0,2,1,0,1140.8361,0.5187,0,0,3,0,1577,0,0
37,214633,429314,36,2,3,6,4,8,1,5800.8919,2.0002,0,0,1,0,269,0,1
31,238559,221638,12,4,3,3,1,6,0,7695.4516,0.9291,1,0,1,0,2420,0,0
19,278495,427986,12,3,1,1,1,4,0,14657.6316,1.5368,1,0,0,0,855,0,0
26,125533,10734,1,9,3,1,4,4,0,4828.1923,0.0855,0,0,3,0,273,0,0
54,108627,204056,1,9,6,7,3,5,0,2011.6111,1.8785,0,0,2,0,1581,0,0
37,133381,302749,12,8,5,0,3,7,0,3604.8919,2.2698,0,0,4,0,1291,0,0
43,247264,78932,12,8,9,2,1,1,0,5750.3256,0.3192,0,0,2,0,2789,0,0
46,78309,449835,24,0,5,2,3,2,0,1702.3696,5.7444,0,0,3,0,867,0,1
18,230074,125109,36,7,3,6,4,9,0,12781.8889,0.5438,0,1,4,0,3302,0,1
52,277922,28881,1,8,1,4,1,6,0,5344.6538,0.1039,0,0,1,0,836,0,0
23,148573,195473,1,4,4,1,2,2,0,6459.6957,1.3157,0,0,4,0,3422,0,0
54,41382,425393,3,3,2,0,3,0,0,766.3333,10.2797,1,0,1,0,2618,0,0
22,227426,41122,12,9,2,6,4,5,0,10337.5455,0.1808,0,0,3,0,3129,0,0
50,28341,244627,36,3,3,7,1,6,0,566.82,8.6316,0,0,2,0,2623,0,0
31,150439,298441,12,1,4,6,1,8,0,4852.871,1.9838,0,1,0,0,1898,0,0
29,231280,112513,18,8,1,5,2,0,1,7975.1724,0.4865,1,0,4,0,3464,0,1
59,136066,37680,3,4,5,0,3,8,0,2306.2034,0.2769,0,0,0,0,3078,0,0
37,205940,84452,6,2,5,0,2,9,0,5565.9459,0.4101,0,0,0,0,737,0,0
41,264252,52044,6,5,7,6,4,6,0,6445.1707,0.1969,0,0,4,0,361,0,1
60,90820,490991,6,8,1,5,1,7,0,1513.6667,5.4062,0,0,0,0,586,0,0
51,64949,176156,36,8,7,5,1,2,1,1273.5098,2.7122,0,0,0,0,2472,1,1
42,215377,428405,24,4,7,3,2,4,0,5128.0238,1.9891,0,0,0,0,606,0,0
46,67543,145582,1,7,3,2,2,2,0,1468.3261,2.1554,0,0,2,0,405,0,0
56,294754,353646,36,3,6,3,2,6,0,5263.4643,1.1998,0,0,1,0,3575,0,0
48,266878,23152,6,4,6,0,3,1,0,5559.9583,0.0868,0,0,2,0,114,0,0
64,209446,85738,18,6,0,0,1,5,0,3272.5938,0.4094,0,0,2,0,2731,0,0
60,213851,158517,36,6,0,1,3,9,0,3564.1833,0.7412,0,0,1,0,1123,0,0
40,164011,208760,36,6,7,7,4,1,0,4100.275,1.2728,1,0,1,0,1408,0,0
61,72381,465369,1,7,0,1,3,8,0,1186.5738,6.4294,0,0,0,0,960,0,0
55,283910,395411,1,4,2,2,2,5,0,5162.0,1.3927,0,0,2,0,590,0,0
37,107416,105533,6,0,5,5,4,4,0,2903.1351,0.9825,0,0,4,0,175,0,1
40,17780,192021,1,8,7,4,4,5,0,444.5,10.7998,0,0,4,0,1694,0,1
62,53458,26433,3,8,4,0,3,5,0,862.2258,0.4945,0,0,0,0,2936,0,0
33,268653,399521,3,6,4,1,3,5,0,8141.0,1.4871,0,1,2,1,455,0,1
59,182946,190932,6,5,3,2,2,9,0,3100.7797,1.0437,0,0,0,0,2099,0,0
25,36533,205685,36,4,3,3,2,5,0,1461.32,5.6301,0,0,2,0,2542,0,0
38,268503,49648,18,4,6,0,4,8,0,7065.8684,0.1849,0,1,0,0,1117,0,0
18,124119,195162,1,2,5,4,2,6,0,6895.5,1.5724,0,0,1,1,1377,0,1
25,226140,228993,12,9,7,2,1,0,1,9045.6,1.0126,1,0,4,0,2323,0,1
46,287488,43113,36,0,5,5,1,9,0,6249.7391,0.15,0,0,0,0,2314,0,0
49,287745,247602,6,5,9,4,4,8,0,5872.3469,0.8605,0,1,2,0,2725,0,1
55,250840,366648,24,7,6,0,3,5,0,4560.7273,1.4617,1,0,4,0,3411,0,1
22,193057,131431,1,1,9,2,3,9,0,8775.3182,0.6808,0,0,0,0,1051,0,0
64,253182,174714,6,7,9,5,1,7,0,3955.9688,0.6901,0,0,3,0,3195,0,0
39,297926,296206,6,7,4,6,3,2,0,7639.1282,0.9942,0,0,4,0,2535,0,1
64,116095,334777,18,9,5,6,2,2,0,1813.9844,2.8836,0,0,3,0,3401,0,0
51,144152,498932,12,7,0,1,1,8,0,2826.5098,3.4612,1,0,2,0,3290,0,0
18,170029,42604,1,9,2,4,4,8,0,9446.0556,0.2506,1,0,1,0,3105,1,0
43,231952,242201,6,2,7,3,3,4,0,5394.2326,1.0442,0,1,1,0,1137,0,0
60,126292,138750,6,9,2,7,4,4,0,2104.8667,1.0986,0,1,2,0,192,0,0
27,95570,33121,36,7,0,3,4,2,0,3539.6296,0.3466,0,0,3,0,3231,0,0
47,128791,442719,1,3,2,6,3,6,0,2740.234,3.4375,1,0,1,0,2861,0,0
35,43314,126015,6,2,3,4,3,6,0,1237.5429,2.9093,1,1,1,0,3417,0,1
34,237061,350084,6,8,7,0,1,2,0,6972.3824,1.4768,0,0,3,0,2294,0,0
43,210993,465495,6,7,8,0,1,7,0,4906.814,2.2062,0,0,0,0,2313,0,0
25,151903,279638,3,9,3,0,4,5,0,6076.12,1.8409,0,0,1,0,605,0,0
64,50708,176257,3,1,6,6,4,2,0,792.3125,3.4759,0,0,1,0,2932,0,0
57,284826,403894,12,7,0,3,1,5,0,4996.9474,1.418,0,0,0,0,3375,0,0
29,171866,169704,18,2,8,3,4,0,0,5926.4138,0.9874,0,0,3,0,1724,0,0
44,44477,47235,36,9,3,1,2,5,0,1010.8409,1.062,1,0,3,0,1445,0,0
25,174809,133720,36,5,8,0,3,6,0,6992.36,0.7649,0,0,0,0,997,0,0
42,138692,344357,1,4,2,3,3,3,0,3302.1905,2.4829,1,0,1,0,3414,0,0
63,239241,482517,18,7,4,3,2,3,0,3797.4762,2.0169,1,0,0,0,499,0,0
21,258105,199989,18,8,0,0,1,2,0,12290.7143,0.7748,0,0,2,0,2082,0,0
50,171129,17489,36,6,2,0,1,4,0,3422.58,0.1022,0,0,0,0,1287,0,0
18,215462,340425,3,5,4,3,4,0,0,11970.1111,1.58,0,0,4,0,706,0,1
36,58024,400034,12,5,5,5,4,5,0,1611.7778,6.8943,1,0,3,0,2384,0,1
48,180183,371334,18,0,7,4,1,1,0,3753.8125,2.0609,0,0,1,0,2020,0,0
33,160146,387757,36,4,0,3,4,3,0,4852.9091,2.4213,0,0,1,0,1696,0,0
31,22824,427365,18,7,2,1,2,5,0,736.2581,18.7244,1,0,2,0,540,0,0
22,53926,421528,6,5,0,2,3,5,0,2451.1818,7.8168,0,0,1,0,2934,0,0
58,172932,431340,1,0,4,5,2,9,0,2981.5862,2.4943,0,0,2,0,2266,1,0
43,280119,105222,12,4,7,0,3,6,0,6514.3953,0.3756,1,0,2,0,1818,0,1
45,229749,2316,36,4,3,6,3,0,0,5105.5333,0.0101,0,0,3,0,2167,0,0
19,250453,465206,1,2,8,1,4,5,0,13181.7368,1.8575,1,1,2,0,2670,0,1
23,86371,61046,3,7,5,7,4,8,0,3755.2609,0.7068,0,0,3,0,1694,0,1
26,162620,341787,18,8,5,4,3,7,0,6254.6154,2.1018,0,0,2,0,1241,0,0
50,103066,463826,18,5,4,6,4,7,0,2061.32,4.5003,0,0,0,0,256,1,0
58,174808,480940,24,5,9,7,2,5,0,3013.931,2.7512,0,1,3,0,2488,0,0
42,66562,245187,1,1,4,2,1,3,0,1584.8095,3.6836,0,0,4,1,1747,0,1
30,276978,360648,3,9,6,5,4,0,0,9232.6,1.3021,0,1,0,0,980,0,0
26,107192,116594,36,1,7,3,4,4,0,4122.7692,1.0877,1,0,2,0,986,0,0
30,5840,65042,24,5,6,0,4,4,0,194.6667,11.1373,0,0,4,0,2053,0,0
48,215481,129295,24,7,0,3,1,6,0,4489.1875,0.6,0,0,3,0,3439,0,0
58,36568,155174,6,1,0,1,2,0,0,630.4828,4.2434,0,0,4,0,2508,0,0
28,277990,261737,24,8,9,6,3,5,1,9928.2143,0.9415,0,0,4,0,1885,0,1
21,141971,115430,24,8,5,7,2,6,1,6760.5238,0.8131,1,0,2,0,279,0,1
51,91038,239030,6,3,2,6,4,0,0,1785.0588,2.6256,0,1,0,1,2834,1,1
55,202173,388926,18,3,8,0,1,2,0,3675.8727,1.9237,0,0,4,1,2604,1,1
63,134789,426173,18,3,6,3,2,9,0,2139.5079,3.1618,0,0,0,0,3415,0,0
21,79723,407088,12,4,1,6,4,8,0,3796.3333,5.1063,0,0,4,0,1826,0,1
55,243755,51094,24,7,2,0,4,7,0,4431.9091,0.2096,0,0,3,0,2255,0,0
36,245822,310863,1,1,7,1,3,9,0,6828.3889,1.2646,1,0,2,0,3144,0,0
23,61888,205957,18,4,0,7,1,5,0,2690.7826,3.3279,0,0,4,0,3241,0,0
51,188206,122103,3,1,4,3,3,7,0,3690.3137,0.6488,0,1,2,0,2183,0,1
35,273227,129826,36,7,9,7,2,1,0,7806.4857,0.4752,1,0,0,0,1000,1,0
30,148670,413909,1,0,0,2,3,6,0,4955.6667,2.7841,0,0,4,0,2762,0,0
58,97416,313622,12,6,8,6,2,1,0,1679.5862,3.2194,0,0,3,0,1269,0,0
40,269724,230235,24,2,6,4,4,2,0,6743.1,0.8536,1,0,1,0,2105,0,0
36,127834,44677,6,3,4,3,1,1,0,3550.9444,0.3495,1,0,0,0,1023,0,0
62,117148,454228,12,7,5,0,1,4,0,1889.4839,3.8774,0,0,2,0,2780,0,0
28,193467,404976,1,2,2,7,4,9,0,6909.5357,2.0933,0,0,0,0,2355,0,0
18,276530,12584,6,6,2,5,1,4,0,15362.7778,0.0455,0,0,3,0,2399,0,0
41,155594,265250,3,0,6,3,3,5,0,3794.9756,1.7048,1,0,2,0,1431,1,1
24,201604,407885,6,8,6,0,2,5,0,8400.1667,2.0232,0,0,2,0,1780,0,0
42,38545,26223,6,5,6,6,2,6,0,917.7381,0.6803,0,0,2,0,2855,1,0
38,190151,454882,3,2,1,5,2,7,0,5003.9737,2.3922,0,1,1,0,1601,0,0
32,293999,298850,18,6,1,1,3,3,0,9187.4688,1.0165,0,0,1,0,753,0,0
18,40790,462235,18,4,4,7,2,8,0,2266.1111,11.3321,1,0,2,0,2228,0,1
29,56012,455801,6,7,3,5,1,2,0,1931.4483,8.1376,0,0,1,0,1726,0,0
24,122827,421698,36,7,6,4,2,4,0,5117.7917,3.4333,0,0,2,0,2785,0,0
32,265123,323513,6,8,2,0,3,2,0,8285.0938,1.2202,0,0,3,0,235,0,0
38,19260,166215,12,5,4,3,1,1,0,506.8421,8.6301,0,0,2,0,3015,0,0
36,201211,262689,36,3,1,6,4,4,0,5589.1944,1.3055,0,0,1,0,1960,0,0
46,268218,156312,18,1,0,5,1,8,0,5830.8261,0.5828,0,0,3,0,612,0,0
42,145547,273159,3,2,8,1,3,5,0,3465.4048,1.8768,0,0,3,0,2419,0,0
50,214486,345308,24,4,3,7,1,3,0,4289.72,1.6099,1,0,1,0,1490,0,0
49,151192,457239,24,7,7,5,2,6,0,3085.551,3.0242,0,0,2,0,2943,1,0
52,269130,52500,6,9,6,2,3,9,0,5175.5769,0.1951,1,0,1,0,1760,0,0
61,245201,327069,6,1,0,3,4,4,0,4019.6885,1.3339,0,0,0,0,2802,0,0
55,168502,354123,24,4,9,4,2,6,0,3063.6727,2.1016,0,0,1,0,2934,0,0
43,243569,359499,12,8,6,1,3,1,0,5664.3953,1.476,0,0,3,0,2385,0,0
28,60479,212668,12,1,1,3,3,1,1,2159.9643,3.5164,0,0,2,0,486,0,1
52,269320,225045,12,7,2,0,4,8,0,5179.2308,0.8356,0,0,4,0,2311,0,0
25,89258,181703,1,2,0,0,4,3,0,3570.32,2.0357,1,0,2,0,1440,0,0
63,244423,470406,3,7,6,0,3,0,0,3879.7302,1.9246,0,0,3,0,184,0,0
31,89153,195724,1,3,2,7,4,8,0,2875.9032,2.1954,0,0,2,0,2552,0,0
27,197990,183159,6,3,5,3,4,0,0,7332.963,0.9251,0,0,3,0,2933,0,0
19,264642,211861,12,6,6,4,2,1,0,13928.5263,0.8006,0,0,4,0,2313,0,0
63,238984,318053,12,4,2,0,3,8,0,3793.3968,1.3309,1,1,1,0,3254,0,0
26,82442,274709,24,3,1,3,1,2,0,3170.8462,3.3321,0,0,0,0,1177,0,0
20,62124,290741,24,6,8,3,2,0,0,3106.2,4.68,0,0,2,0,3410,0,0
38,264488,225376,36,2,8,6,3,2,0,6960.2105,0.8521,0,0,4,0,826,0,1
43,83947,66623,12,8,6,4,3,8,0,1952.2558,0.7936,0,0,2,0,2397,0,1
25,277217,403648,18,4,4,1,2,1,1,11088.68,1.4561,0,1,0,0,657,0,1
19,101496,75300,24,2,3,1,4,4,1,5341.8947,0.7419,0,0,0,0,1722,0,1
23,207509,459930,3,1,3,3,1,0,1,9022.1304,2.2164,0,1,0,0,2154,0,1
45,267037,354981,1,6,0,1,1,9,0,5934.1556,1.3293,0,0,4,1,2622,0,1
46,271626,50314,3,6,3,7,3,0,0,5904.913,0.1852,0,0,0,0,911,0,0
43,227036,495160,24,4,6,2,3,6,0,5279.907,2.181,0,1,0,0,1623,1,1
42,175646,42965,12,3,4,7,1,9,0,4182.0476,0.2446,0,0,0,0,397,0,0
29,274482,360593,6,1,8,4,3,9,0,9464.8966,1.3137,0,0,0,0,898,0,0
22,178790,216340,18,1,3,3,1,2,1,8126.8182,1.21,0,0,4,0,2653,0,1
51,148572,331101,24,6,2,1,4,0,0,2913.1765,2.2286,0,0,2,0,2473,0,0
54,147617,437931,3,9,5,5,1,0,0,2733.6481,2.9667,1,0,4,0,3174,1,0
32,66480,185522,6,6,3,1,1,4,1,2077.5,2.7906,1,1,4,0,2631,0,1
61,141313,480278,24,3,1,4,1,2,1,2316.6066,3.3987,0,0,0,0,2397,0,1
53,225386,193974,12,3,4,7,3,3,0,4252.566,0.8606,1,0,1,0,2473,0,1
32,9695,291461,36,3,3,7,4,5,0,302.9688,30.063,1,0,2,0,272,0,1
60,213138,382335,12,1,4,5,2,1,0,3552.3,1.7938,0,0,2,1,2363,0,1
40,19318,329897,12,8,8,0,2,6,0,482.95,17.0772,1,0,1,1,2593,0,1
23,188744,298386,12,0,3,1,1,4,0,8206.2609,1.5809,0,0,2,1,2781,0,1
63,96891,133001,24,7,5,5,3,7,0,1537.9524,1.3727,0,0,0,0,1802,0,0
61,229757,369406,36,5,3,4,2,3,0,3766.5082,1.6078,1,0,0,0,857,0,0
60,73754,255268,18,9,0,5,2,7,0,1229.2333,3.4611,0,0,0,0,2361,0,0
62,45077,362950,18,6,1,6,1,3,0,727.0484,8.0518,0,0,0,1,2308,0,1
38,140311,361868,3,4,5,0,1,4,0,3692.3947,2.579,1,1,3,0,333,0,0
40,246504,14580,24,5,7,5,3,2,0,6162.6,0.0591,0,0,0,0,2828,0,0
60,296813,105134,36,5,8,7,2,3,0,4946.8833,0.3542,0,0,3,0,527,0,0
33,140222,359111,36,8,3,6,1,8,0,4249.1515,2.561,0,0,2,0,61,0,0
64,147181,283886,12,9,5,7,4,4,0,2299.7031,1.9288,0,0,2,0,2674,0,0
32,235822,18833,18,3,2,3,4,3,0,7369.4375,0.0799,1,0,3,0,427,0,0
42,162088,97421,24,4,8,6,4,3,0,3859.2381,0.601,1,0,2,0,2685,0,1
53,148008,72347,6,3,7,0,1,6,0,2792.6038,0.4888,0,0,4,0,2229,0,0
28,147108,75155,18,0,0,1,3,1,0,5253.8571,0.5109,0,0,1,0,2224,0,0
32,150093,352935,18,9,1,3,4,3,0,4690.4062,2.3514,0,0,4,0,2024,0,0
21,118694,222580,36,5,9,7,4,2,0,5652.0952,1.8752,0,0,3,0,2132,0,0
38,239456,407743,3,4,8,3,4,6,1,6301.4737,1.7028,0,0,1,0,1385,0,1
30,217079,452355,18,3,9,0,1,3,0,7235.9667,2.0838,0,0,3,0,399,0,0
39,249269,115527,6,5,2,7,1,7,0,6391.5128,0.4635,0,0,0,0,2556,1,0
36,250385,230482,12,4,2,3,1,4,1,6955.1389,0.9205,1,0,1,0,1043,0,1
51,128351,201657,1,2,9,7,4,8,0,2516.6863,1.5711,1,0,3,0,1171,0,1
31,8770,42057,3,1,8,6,1,8,0,282.9032,4.7956,0,0,0,0,3035,1,0
21,58811,199511,6,5,2,6,1,2,0,2800.5238,3.3924,0,0,2,0,1673,0,0
63,271145,307405,3,3,9,7,3,8,0,4303.8889,1.1337,0,0,3,0,2341,0,1
44,65848,202984,24,9,4,0,1,3,0,1496.5455,3.0826,1,0,1,0,2117,0,0
46,57635,394258,12,2,5,0,2,8,0,1252.9348,6.8406,1,1,2,0,752,0,0
64,25946,23769,18,7,2,5,1,1,0,405.4062,0.9161,0,0,3,0,1817,0,0
45,100852,461329,24,8,9,6,1,4,1,2241.1556,4.5743,0,1,3,0,1347,0,1
52,122729,209990,18,6,7,0,2,5,0,2360.1731,1.711,0,0,2,0,1659,0,0
25,175231,23449,36,1,1,7,2,2,0,7009.24,0.1338,0,0,0,0,1593,0,0
33,290815,432869,6,7,5,6,1,1,0,8812.5758,1.4885,1,0,1,0,1244,0,0
59,152522,423075,12,4,1,4,3,0,0,2585.1186,2.7739,0,0,0,0,1805,0,0
53,101748,140648,1,9,8,1,4,6,0,1919.7736,1.3823,0,0,1,0,1433,0,0
47,244292,440090,1,6,5,3,2,3,0,5197.7021,1.8015,0,0,2,0,2507,0,0
35,109733,471415,18,4,8,2,3,7,0,3135.2286,4.296,0,0,0,0,783,0,0
19,131865,299489,24,1,3,5,1,7,0,6940.2632,2.2712,0,0,4,0,1950,0,0
30,284302,118926,36,3,2,1,1,7,0,9476.7333,0.4183,0,0,4,0,1065,0,0
21,67576,246518,12,4,1,2,2,1,0,3217.9048,3.648,0,0,3,0,222,1,0
43,160260,464996,12,5,7,0,2,4,0,3726.9767,2.9015,1,0,0,0,823,1,0
42,228687,387720,6,4,3,3,3,7,0,5444.9286,1.6954,0,0,3,0,644,0,0
47,140091,494654,24,9,1,5,1,9,0,2980.6596,3.5309,0,0,0,0,708,0,0
28,17419,332572,1,0,8,1,2,1,0,622.1071,19.0925,1,0,1,0,1050,0,0
24,38697,224720,6,0,7,2,2,1,0,1612.375,5.8072,0,0,1,0,435,0,0
48,100428,5321,3,2,4,2,4,0,0,2092.25,0.053,0,0,2,0,3494,0,0
61,144045,268920,12,8,7,2,2,5,0,2361.3934,1.8669,1,0,4,0,3227,0,0
27,244073,279263,1,1,4,1,3,4,0,9039.7407,1.1442,1,0,4,0,3497,1,1
56,91649,162641,6,9,6,4,1,0,0,1636.5893,1.7746,1,0,2,0,2889,1,0
30,278280,131078,18,4,4,0,2,7,0,9276.0,0.471,0,0,2,0,3187,0,0
48,167357,170668,3,8,4,3,4,7,1,3486.6042,1.0198,1,1,2,0,2022,0,1
24,290183,316111,6,6,3,2,2,4,0,12090.9583,1.0894,1,0,2,0,223,0,0
59,128168,165135,18,7,4,7,2,2,0,2172.339,1.2884,0,0,0,0,1691,0,0
59,93263,492933,1,1,6,5,1,7,0,1580.7288,5.2854,0,1,2,0,726,0,1
53,64155,416556,1,4,2,1,4,2,0,1210.4717,6.493,0,1,3,0,3511,0,1
37,21911,338867,3,8,3,5,3,3,0,592.1892,15.4656,0,0,2,0,80,0,1
21,5916,187502,18,0,7,7,3,6,0,281.7143,31.6941,1,0,0,0,1667,0,1
24,237695,113620,12,0,5,2,1,6,0,9903.9583,0.478,0,0,4,0,2729,0,0
18,284934,400884,36,9,7,7,3,3,0,15829.6667,1.4069,0,0,4,0,2089,1,1
61,126937,81880,36,7,1,7,3,8,0,2080.9344,0.645,0,0,4,0,2760,0,1
62,90053,9195,1,1,8,1,2,5,0,1452.4677,0.1021,0,0,0,0,2875,0,0
59,107395,476313,24,8,6,5,3,7,0,1820.2542,4.4352,0,0,2,0,2877,0,1
64,202298,255697,12,9,4,4,4,6,0,3160.9062,1.264,0,0,1,0,1983,0,0
30,30103,103658,12,8,6,2,2,3,0,1003.4333,3.4434,0,0,4,0,127,0,0
39,262777,58995,36,3,1,6,3,1,0,6737.8718,0.2245,0,0,4,0,3194,0,1
38,62730,131112,6,1,3,2,4,1,0,1650.7895,2.0901,0,0,1,0,1818,0,0
