age,monthly_income,loan_amount,repayment_period,interest_rate,employment_type,credit_history,past_default_flag,previous_loan_count,on_time_repayment_count,debt_to_income_ratio,payment_to_income_ratio,days_to_first_payment,partial_payments,missed_payments,defaulted
48,286444,74153,18,0.2008,0,2,0,2,0,0.0144,0.0173,52,0,1,0
32,221644,201159,12,0.1013,2,4,0,9,8,0.0756,0.0833,38,3,7,0
64,148441,240728,1,0.2256,0,3,1,4,4,1.6217,1.9875,8,2,1,1
43,46479,42628,12,0.1337,2,4,0,5,4,0.0764,0.0866,8,0,9,0
58,161011,129286,12,0.2282,2,6,0,2,2,0.0669,0.0822,51,2,11,0
62,39342,121890,3,0.2045,1,7,0,1,0,1.0327,1.2439,16,1,1,1
34,225846,162662,6,0.1271,0,8,1,2,0,0.12,0.1353,3,2,2,1
30,160659,104439,18,0.2342,0,5,1,6,4,0.0361,0.0446,2,4,5,0
35,216041,311623,24,0.2686,0,6,1,6,4,0.0601,0.0762,23,2,8,0
29,53542,445083,6,0.1234,0,6,0,6,4,1.3855,1.5564,52,4,5,1
39,66480,491533,36,0.1154,0,4,0,5,5,0.2054,0.2291,40,4,21,0
54,154273,325419,12,0.2794,0,1,0,5,5,0.1758,0.2249,4,4,0,0
62,47218,275107,18,0.2999,0,1,1,3,1,0.3237,0.4207,22,1,13,1
28,174780,168186,6,0.1963,0,4,0,5,3,0.1604,0.1919,5,0,5,0
30,28603,212980,1,0.2533,1,9,0,1,1,7.4461,9.3324,23,0,0,0
53,256948,395585,6,0.2628,2,7,0,2,0,0.2566,0.324,39,0,1,0
42,285628,74047,12,0.1982,2,7,0,5,5,0.0216,0.0259,45,0,4,0
36,66456,461265,36,0.2067,1,7,0,9,8,0.1928,0.2327,40,1,6,0
18,245606,148867,12,0.1903,0,8,0,6,4,0.0505,0.0601,5,3,9,0
31,83579,278017,24,0.1836,1,8,0,9,8,0.1386,0.164,22,1,17,0
19,193052,449006,6,0.1367,0,9,1,7,5,0.3876,0.4406,54,2,0,1
22,60313,426161,6,0.206,2,9,1,3,1,1.1776,1.4202,25,3,6,1
24,63079,378571,1,0.2498,1,6,0,1,0,6.0015,7.5008,31,1,1,1
44,182319,259652,36,0.2029,3,1,0,7,7,0.0396,0.0476,1,1,4,0
48,102086,301600,36,0.109,1,2,1,3,2,0.0821,0.091,8,0,36,1
58,245768,482162,6,0.1128,1,5,1,2,2,0.327,0.3639,55,3,4,1
33,216931,84359,36,0.2742,0,4,0,9,9,0.0108,0.0138,29,3,23,0
41,10654,78787,12,0.1031,1,0,0,6,5,0.6163,0.6798,45,3,1,0
63,133905,303430,3,0.2546,1,9,0,5,5,0.7553,0.9476,37,4,0,0
50,162959,233827,12,0.1885,1,2,0,3,3,0.1196,0.1421,43,1,0,0
51,138339,92328,6,0.2696,0,7,0,6,4,0.1112,0.1412,18,3,4,0
23,87298,344560,1,0.2535,2,2,1,4,2,3.9469,4.9476,48,3,0,1
20,14441,225830,36,0.1411,2,6,1,6,5,0.4344,0.4957,24,2,18,1
51,44698,449806,24,0.2289,0,1,0,5,3,0.4193,0.5153,18,4,15,1
28,262899,428707,3,0.2496,2,3,1,6,4,0.5436,0.6792,57,1,3,1
38,175162,382407,12,0.197,0,5,0,0,0,0.1819,0.2178,16,4,8,0
56,115101,185440,18,0.1551,0,9,1,0,0,0.0895,0.1034,3,4,0,0
59,60670,247578,12,0.1051,2,9,0,0,0,0.3401,0.3758,3,1,3,0
41,194497,157363,6,0.2822,0,2,0,9,8,0.1348,0.1729,59,0,4,0
64,191715,291859,6,0.2228,0,4,0,8,6,0.2537,0.3103,51,4,4,0
19,190226,35777,12,0.1405,2,4,1,5,3,0.0157,0.0179,36,2,4,0
53,141730,223296,24,0.2404,0,2,0,9,9,0.0656,0.0814,27,3,10,0
47,44384,215260,6,0.1241,0,3,0,3,1,0.8083,0.9087,44,1,5,1
44,72159,43543,24,0.1995,0,2,1,7,5,0.0251,0.0302,36,2,14,0
24,140165,280709,1,0.2952,3,4,0,0,0,2.0027,2.5939,51,0,1,1
18,157523,286087,36,0.1898,0,7,0,3,1,0.0504,0.06,42,3,29,0
57,210658,334232,24,0.2589,1,6,0,1,0,0.0661,0.0832,28,0,15,0
40,231351,260891,12,0.2293,3,9,0,2,2,0.094,0.1155,41,2,11,0
24,199319,424888,24,0.1375,1,1,0,8,8,0.0888,0.101,37,3,20,0
34,215483,152420,1,0.264,0,1,0,7,6,0.7073,0.8941,4,2,0,0
45,168015,31320,1,0.1323,1,9,1,9,9,0.1864,0.2111,49,4,1,1
37,133434,60910,18,0.1792,3,3,0,0,0,0.0254,0.0299,50,3,14,1
48,19145,329785,3,0.2653,0,3,1,9,8,5.7419,7.2652,56,1,1,1
49,245437,263959,1,0.281,2,4,0,6,4,1.0755,1.3776,20,0,1,1
55,245786,305700,12,0.2734,2,1,1,8,7,0.1036,0.132,33,2,10,1
20,160995,75419,36,0.2755,0,9,0,6,5,0.013,0.0166,37,0,3,0
34,111920,218808,6,0.1492,0,4,0,2,0,0.3258,0.3744,44,4,4,1
60,192315,290106,18,0.2266,0,8,0,9,8,0.0838,0.1028,53,2,10,0
37,156121,331238,24,0.2695,0,3,0,2,2,0.0884,0.1122,11,4,6,0
48,189962,187293,6,0.2345,2,1,1,9,9,0.1643,0.2029,39,4,3,0
26,105012,496570,12,0.1535,0,7,0,2,1,0.3941,0.4546,36,0,2,0
40,160410,222433,6,0.1808,1,2,0,2,1,0.2311,0.2729,9,4,1,0
49,52721,401842,3,0.1943,1,4,0,2,1,2.5407,3.0344,36,0,0,0
41,286247,262863,6,0.1036,2,1,0,3,1,0.1531,0.1689,42,4,4,0
26,107272,474618,6,0.1357,0,2,1,5,3,0.7374,0.8375,17,2,3,1
47,125900,337315,24,0.1649,0,6,0,4,2,0.1116,0.13,8,4,4,0
38,118982,358904,18,0.2299,1,3,0,0,0,0.1676,0.2061,8,3,7,0
40,170899,408999,24,0.243,0,2,0,6,4,0.0997,0.1239,2,4,15,0
45,224138,110457,36,0.2446,2,8,1,0,0,0.0137,0.017,47,4,33,1
63,245601,157079,12,0.2733,2,1,0,3,3,0.0533,0.0679,23,1,7,0
23,133215,399277,6,0.1472,2,7,0,6,5,0.4995,0.5731,29,3,6,1
37,142015,117875,24,0.2333,1,9,1,5,5,0.0346,0.0427,10,0,2,0
32,119924,245404,24,0.1019,1,0,0,8,6,0.0853,0.094,56,4,0,0
44,189531,427348,1,0.1567,1,9,0,8,7,2.2548,2.6082,44,1,1,1
52,204201,21672,24,0.2178,1,6,0,7,7,0.0044,0.0054,37,4,17,0
38,168713,240539,1,0.2832,2,0,0,5,5,1.4257,1.8295,20,3,1,1
57,98300,4453,18,0.1473,0,7,1,6,6,0.0025,0.0029,25,4,2,0
29,191019,172006,12,0.1662,1,5,1,9,9,0.075,0.0875,26,0,0,0
39,28054,495285,24,0.146,2,8,0,8,7,0.7356,0.843,31,0,8,0
22,272560,425368,6,0.2364,3,3,1,8,6,0.2601,0.3216,32,4,0,1
18,13426,324991,24,0.2559,0,9,0,7,6,1.0086,1.2666,25,0,8,0
58,131328,353547,6,0.1456,2,3,1,8,8,0.4487,0.514,56,2,1,1
45,108488,2889,6,0.1805,0,2,0,4,2,0.0044,0.0052,35,0,1,0
20,251961,460791,12,0.2733,0,5,0,9,8,0.1524,0.194,35,4,4,0
49,6630,296364,1,0.1213,0,0,0,5,5,44.7005,50.1231,15,3,0,1
55,84300,273960,24,0.1975,1,3,0,0,0,0.1354,0.1622,36,1,21,0
29,269309,141359,1,0.1814,0,5,0,1,1,0.5249,0.6201,18,3,0,0
23,81685,249164,12,0.1843,1,5,0,2,2,0.2542,0.301,39,2,12,0
53,214131,240110,18,0.266,2,2,0,1,1,0.0623,0.0789,11,2,7,0
38,228355,108296,6,0.2518,0,1,0,3,1,0.079,0.0989,27,4,1,0
43,150348,219711,36,0.2368,1,0,1,3,1,0.0406,0.0502,1,2,34,1
20,91075,178812,12,0.1852,0,9,0,9,8,0.1636,0.1939,35,3,9,0
63,203954,76764,3,0.2395,2,5,0,7,5,0.1255,0.1555,45,2,0,0
19,274254,37754,1,0.2422,1,5,0,7,5,0.1377,0.171,36,1,1,0
60,155721,67163,12,0.1353,3,0,0,1,1,0.0359,0.0408,1,1,11,0
26,166070,95984,36,0.2382,2,8,1,0,0,0.0161,0.0199,50,2,33,0
55,58645,20115,6,0.1376,0,1,0,6,6,0.0572,0.065,39,4,1,0
58,176784,201311,1,0.1235,0,9,0,0,0,1.1387,1.2794,15,0,0,0
34,199303,54337,18,0.2037,0,9,0,6,4,0.0151,0.0182,46,3,11,0
38,35626,88725,12,0.1837,1,5,1,0,0,0.2075,0.2457,38,0,10,1
38,63001,486389,3,0.2163,0,6,0,8,8,2.5734,3.13,40,2,3,1
60,194830,121233,6,0.2029,2,6,1,2,2,0.1037,0.1248,29,3,2,0
58,293751,319595,3,0.1454,0,7,0,6,5,0.3627,0.4154,25,1,2,0
52,119868,454892,3,0.1949,1,7,0,9,9,1.265,1.5115,25,3,3,1
51,174357,149412,36,0.2202,2,3,0,6,4,0.0238,0.029,52,1,36,0
20,270454,415513,3,0.2353,0,9,0,6,6,0.5121,0.6326,17,2,3,0
37,290907,85913,3,0.121,1,2,1,3,1,0.0984,0.1104,50,2,0,0
39,247457,364676,12,0.1485,0,3,1,8,7,0.1228,0.1411,24,3,0,0
41,112373,175998,18,0.1294,1,9,1,1,1,0.087,0.0983,23,1,17,0
60,72641,71816,6,0.2539,0,8,0,1,0,0.1648,0.2066,59,2,1,0
46,178501,243145,6,0.1029,3,2,0,2,2,0.227,0.2504,23,0,6,1
29,282454,452497,6,0.2199,0,8,0,2,0,0.267,0.3257,12,0,4,0
52,258602,66156,1,0.2553,2,5,0,9,9,0.2558,0.3211,27,4,0,0
40,92820,118766,24,0.1995,0,4,0,9,8,0.0533,0.064,58,1,16,0
31,121404,281299,3,0.297,2,2,0,5,5,0.7723,1.0017,46,1,1,0
48,142988,301171,24,0.185,1,3,0,1,0,0.0878,0.104,3,2,14,0
56,21623,274943,12,0.1715,1,1,0,9,7,1.0596,1.2413,25,1,10,1
41,212509,261457,12,0.2094,0,2,0,7,6,0.1025,0.124,43,0,3,0
57,112887,225541,12,0.1467,1,5,1,1,1,0.1665,0.1909,39,1,7,0
51,22441,142911,6,0.2901,2,4,0,7,7,1.0614,1.3693,7,4,2,1
56,178444,83914,18,0.1725,1,9,0,9,9,0.0261,0.0306,35,0,13,0
33,167665,365716,18,0.2066,0,1,1,2,1,0.1212,0.1462,49,2,3,0
18,109111,237587,1,0.2347,0,3,0,7,5,2.1775,2.6885,30,3,1,1
39,140941,88209,12,0.1832,1,5,0,0,0,0.0522,0.0617,25,3,1,0
31,207307,471307,36,0.1468,0,1,0,2,0,0.0632,0.0724,3,4,3,0
52,259106,108087,36,0.2357,0,7,0,6,5,0.0116,0.0143,13,3,15,0
31,265722,242025,1,0.2582,1,6,0,4,3,0.9108,1.146,33,2,0,0
20,38442,4605,1,0.1418,0,7,1,2,2,0.1198,0.1368,50,2,1,1
23,165114,67904,12,0.2245,0,3,1,4,3,0.0343,0.042,7,0,3,0
62,200244,256113,36,0.2409,2,6,0,7,6,0.0355,0.0441,19,4,14,0
28,167017,475939,1,0.1645,3,3,0,5,5,2.8496,3.3185,15,3,1,1
54,250410,342589,6,0.1945,1,4,0,3,2,0.228,0.2724,48,1,1,0
44,52782,290518,6,0.1348,3,7,0,0,0,0.9174,1.041,50,4,5,1
46,243454,102617,6,0.1385,1,2,0,4,3,0.0703,0.08,47,0,0,0
28,112593,5481,1,0.1745,3,2,1,8,7,0.0487,0.0572,33,0,1,1
19,228581,249034,6,0.256,1,7,1,4,4,0.1816,0.2281,31,1,1,0
29,153319,289470,18,0.2402,0,5,0,3,3,0.1049,0.1301,21,2,11,0
41,88133,469352,3,0.17,1,3,0,1,0,1.7752,2.077,6,4,2,1
41,164795,275452,18,0.2457,0,0,0,5,4,0.0929,0.1157,34,2,8,0
50,223967,279365,36,0.1675,3,9,0,6,4,0.0346,0.0405,52,2,3,0
35,129613,84877,12,0.1401,0,1,0,0,0,0.0546,0.0622,41,1,5,0
57,95777,22879,6,0.2318,0,6,0,8,7,0.0398,0.049,17,0,3,0
38,213942,300023,3,0.2938,0,3,0,6,6,0.4675,0.6048,41,1,2,0
39,48924,30254,3,0.1169,2,9,0,5,4,0.2061,0.2302,29,4,1,0
36,151363,163084,3,0.2988,2,1,0,1,1,0.3591,0.4665,36,1,0,0
19,12334,89532,36,0.2825,0,1,0,0,0,0.2016,0.2586,50,0,7,0
34,9283,394234,24,0.1365,1,2,0,0,0,1.7695,2.011,3,0,3,0
57,86026,95361,36,0.2198,1,5,1,4,2,0.0308,0.0376,57,0,24,1
21,138981,169372,36,0.2235,1,7,0,4,4,0.0339,0.0414,56,3,17,0
27,54564,398531,18,0.1564,0,9,0,6,5,0.4058,0.4692,39,1,7,0
60,124543,141863,3,0.1106,0,2,0,0,0,0.3797,0.4217,19,2,0,0
31,257582,241266,18,0.2418,1,4,1,1,0,0.052,0.0646,16,4,2,1
31,15624,260685,3,0.1274,1,2,1,5,4,5.5616,6.2704,59,3,3,1
43,33819,2439,24,0.2864,2,9,0,6,4,0.003,0.0039,29,2,7,0
28,44146,99547,18,0.1342,1,6,0,5,3,0.1253,0.1421,28,4,16,0
42,33896,14517,1,0.2814,0,4,0,1,0,0.4283,0.5488,58,4,0,1
48,222656,27662,3,0.2555,1,3,0,8,8,0.0414,0.052,11,4,1,0
48,256993,218502,18,0.2807,1,2,0,9,9,0.0472,0.0605,55,2,11,0
48,61217,212574,36,0.1849,2,2,0,9,7,0.0965,0.1143,4,3,8,0
60,212151,179572,18,0.2964,2,0,0,2,2,0.047,0.061,34,3,13,0
53,255735,164120,1,0.2332,1,3,1,8,7,0.6418,0.7914,16,4,1,1
42,17188,105464,6,0.2533,1,6,0,1,1,1.0227,1.2817,38,4,3,1
48,139957,62801,18,0.1886,1,3,0,7,5,0.0249,0.0296,29,2,10,0
40,134552,484200,36,0.1023,0,7,0,9,7,0.1,0.1102,20,0,24,0
59,264078,176788,3,0.2894,0,8,0,3,2,0.2232,0.2877,25,2,0,0
31,181870,38324,18,0.2145,0,4,0,1,0,0.0117,0.0142,51,1,0,0
34,78880,436629,24,0.1642,2,3,1,0,0,0.2306,0.2685,18,2,6,0
23,199555,178605,12,0.1259,0,2,1,2,2,0.0746,0.084,56,1,9,1
22,190067,483531,36,0.1679,0,1,1,7,6,0.0707,0.0825,41,1,12,0
36,213368,312894,6,0.1187,3,8,1,4,2,0.2444,0.2734,21,0,1,1
55,115225,226623,24,0.1339,0,2,0,4,2,0.0819,0.0929,2,2,6,0
60,204494,137750,12,0.1643,1,6,0,7,6,0.0561,0.0654,10,1,10,0
29,147874,364086,3,0.2293,3,8,0,1,0,0.8207,1.0089,23,4,2,1
52,278315,266065,6,0.2555,1,0,1,9,7,0.1593,0.2,12,2,6,1
32,150360,179844,12,0.1189,2,5,0,0,0,0.0997,0.1115,4,0,7,0
53,294368,254587,12,0.2114,0,8,0,8,6,0.0721,0.0873,51,4,8,0
39,139637,240124,6,0.2546,0,1,0,9,8,0.2866,0.3596,17,2,5,0
30,232158,481801,3,0.2116,1,9,0,9,7,0.6918,0.8382,48,2,2,0
63,219124,145285,18,0.1871,0,0,0,0,0,0.0368,0.0437,7,1,3,0
31,205737,368549,3,0.2725,0,5,0,0,0,0.5971,0.7598,1,4,0,0
23,105470,413015,12,0.2815,0,4,1,6,6,0.3263,0.4182,24,2,5,0
28,107677,266137,6,0.2194,0,5,1,7,6,0.4119,0.5023,47,4,0,1
47,216646,117663,36,0.2858,2,1,1,4,3,0.0151,0.0194,36,1,30,0
20,219109,62597,1,0.2668,1,6,1,7,7,0.2857,0.3619,49,1,0,0
26,225746,480243,6,0.2986,0,6,0,5,4,0.3546,0.4604,11,4,4,0
32,70399,218450,1,0.2243,0,5,1,5,3,3.103,3.799,31,2,0,1
24,184039,180958,1,0.2801,0,0,0,7,6,0.9833,1.2586,28,1,1,1
21,23189,413352,36,0.1348,0,7,0,1,0,0.4951,0.5619,30,4,9,1
49,65298,156532,24,0.1657,0,7,0,1,1,0.0999,0.1164,38,3,23,0
29,124888,404615,24,0.2847,0,6,0,7,6,0.135,0.1734,45,1,2,0
42,243442,237530,3,0.286,0,5,0,2,1,0.3252,0.4183,19,4,0,0
49,203151,115490,12,0.1879,2,2,0,1,0,0.0474,0.0563,33,2,8,0
32,30438,168910,18,0.1847,2,2,0,8,7,0.3083,0.3652,43,3,8,0
47,255466,283988,1,0.1267,0,7,0,1,1,1.1116,1.2525,36,4,1,1
44,89845,142128,24,0.1423,3,9,0,3,2,0.0659,0.0753,56,3,23,1
25,90137,231599,1,0.2951,1,3,1,6,6,2.5694,3.3277,51,1,0,1
44,67689,442785,24,0.1741,1,9,0,4,2,0.2726,0.32,32,3,16,0
32,179158,184450,18,0.209,1,3,0,6,4,0.0572,0.0691,6,4,5,0
23,74479,105205,12,0.158,3,3,0,8,7,0.1177,0.1363,33,1,11,0
50,10663,78548,18,0.2808,2,1,0,2,0,0.4092,0.5242,4,0,7,0
38,298633,191924,6,0.1132,0,9,0,7,5,0.1071,0.1192,50,1,4,0
41,7974,44658,3,0.1978,0,9,1,4,3,1.8668,2.2361,8,3,1,1
40,126524,237064,12,0.1454,3,1,1,4,4,0.1561,0.1788,7,3,1,1
57,214952,129946,24,0.1423,3,0,0,3,3,0.0252,0.0288,14,2,1,0
31,202049,298424,12,0.2563,0,5,0,4,4,0.1231,0.1546,25,0,10,0
56,20855,240022,24,0.112,2,4,0,7,6,0.4795,0.5332,44,4,15,1
41,136544,177395,12,0.1494,2,4,0,5,5,0.1083,0.1244,59,4,10,0
58,240066,91166,3,0.1982,1,7,0,5,5,0.1266,0.1517,44,1,0,0
48,60388,285009,36,0.1835,0,3,0,7,7,0.1311,0.1552,5,4,21,0
60,254608,285597,12,0.1355,0,0,0,2,0,0.0935,0.1061,22,1,12,0
20,162740,492098,12,0.171,1,9,1,0,0,0.252,0.2951,28,0,10,1
64,131900,407780,3,0.2643,0,7,0,9,9,1.0305,1.3029,59,1,2,1
38,229224,163138,3,0.1129,1,5,0,5,3,0.2372,0.264,5,2,2,0
37,133215,103510,1,0.1548,2,7,0,4,3,0.777,0.8973,9,4,0,0
45,178761,153601,6,0.1212,2,3,0,1,1,0.1432,0.1606,7,2,2,0
54,100826,466652,18,0.1119,0,1,0,8,6,0.2571,0.2859,17,3,12,0
22,187004,446356,1,0.214,3,4,0,9,7,2.3869,2.8978,18,3,1,1
33,65526,143003,12,0.1572,2,5,1,0,0,0.1819,0.2104,33,4,8,1
44,77399,66303,1,0.1196,0,9,0,4,3,0.8566,0.9591,35,0,0,0
40,89132,271390,18,0.2418,2,9,1,7,7,0.1692,0.2101,36,0,2,0
49,102026,347526,1,0.2501,1,1,0,1,1,3.4062,4.2583,35,4,0,0
47,90141,138489,1,0.1156,1,1,1,4,3,1.5364,1.714,17,3,0,1
23,259264,351709,12,0.2539,0,0,1,5,4,0.113,0.1417,52,3,9,1
24,155815,305059,6,0.2934,1,1,0,6,6,0.3263,0.422,35,3,0,0
32,235415,31035,24,0.1249,2,4,0,8,7,0.0055,0.0062,47,1,21,0
35,295834,329866,24,0.2428,1,0,1,9,8,0.0465,0.0577,16,0,7,0
58,264618,121158,12,0.1388,2,7,0,6,5,0.0382,0.0435,50,3,10,0
63,85802,263329,18,0.1612,1,2,0,1,0,0.1705,0.198,16,2,13,0
32,143477,76130,3,0.2632,0,4,0,1,0,0.1769,0.2234,7,1,2,0
20,250341,281595,1,0.2853,0,4,0,1,0,1.1248,1.4457,48,1,0,1
24,32142,128158,12,0.1826,2,6,1,8,8,0.3323,0.393,18,3,0,0
60,86044,327958,3,0.1332,2,4,0,0,0,1.2705,1.4397,48,0,2,1
51,272269,402830,24,0.2737,0,8,1,1,0,0.0616,0.0785,53,1,18,1
48,111386,324191,3,0.1497,2,3,0,2,0,0.9702,1.1154,9,3,0,1
18,221778,319345,1,0.1612,2,4,0,4,4,1.4399,1.6721,32,3,0,0
23,74971,216959,36,0.1271,1,4,0,1,0,0.0804,0.0906,51,0,14,0
47,162264,78011,1,0.2539,2,2,0,6,4,0.4808,0.6028,31,0,1,0
20,151876,405313,18,0.231,2,9,0,4,3,0.1483,0.1825,26,2,7,0
31,260158,53807,36,0.259,0,1,0,7,6,0.0057,0.0072,8,0,2,0
22,122884,437882,24,0.1847,1,0,0,7,5,0.1485,0.1759,7,1,18,0
60,170401,359955,1,0.274,1,1,0,6,6,2.1124,2.6912,10,4,1,1
40,157987,426544,1,0.1501,1,6,0,4,2,2.6999,3.1051,53,0,1,1
44,5768,10681,24,0.1461,1,6,0,4,2,0.0772,0.0884,44,1,9,0
21,242516,103017,1,0.2305,1,1,0,4,3,0.4248,0.5227,14,1,0,0
22,126368,452825,18,0.1017,0,2,0,5,4,0.1991,0.2193,58,4,4,0
29,277228,25158,24,0.1068,2,0,0,0,0,0.0038,0.0042,45,2,20,0
32,155416,135869,36,0.175,1,9,0,8,6,0.0243,0.0285,11,3,23,0
50,292166,270269,6,0.2495,1,9,0,0,0,0.1542,0.1926,32,3,3,0
43,255990,322785,18,0.2916,0,6,0,3,1,0.0701,0.0905,17,0,12,0
24,274556,196956,24,0.1516,0,1,0,6,4,0.0299,0.0344,1,2,20,0
41,43594,476222,12,0.1257,1,4,0,7,6,0.9103,1.0248,17,3,8,1
37,143067,324377,36,0.1863,1,3,0,8,6,0.063,0.0747,52,0,13,0
58,243961,306151,3,0.1963,2,2,0,2,2,0.4183,0.5004,20,4,3,1
42,236385,300205,36,0.28,0,3,0,0,0,0.0353,0.0452,58,3,27,0
37,151419,288203,12,0.2713,1,9,0,3,3,0.1586,0.2016,40,0,3,0
34,191592,218344,18,0.1786,0,8,1,4,2,0.0633,0.0746,24,0,11,0
44,29931,156932,3,0.2869,1,3,0,6,6,1.7477,2.2491,45,0,0,0
53,78305,360557,18,0.1108,0,7,0,2,2,0.2558,0.2841,58,4,1,0
52,261896,212385,3,0.2168,0,7,0,1,0,0.2703,0.3289,4,3,0,0
26,197330,457509,3,0.1682,2,8,0,7,7,0.7728,0.9028,23,4,0,0
46,235696,176353,6,0.2085,3,0,0,7,7,0.1247,0.1507,3,0,6,0
34,108991,162056,36,0.2941,1,5,1,7,6,0.0413,0.0534,30,3,19,1
24,132843,492747,1,0.103,2,4,0,7,7,3.7092,4.0911,32,4,1,1
30,94677,122209,24,0.21,2,1,1,5,4,0.0538,0.0651,52,4,19,1
35,6467,355500,1,0.1977,0,9,0,7,6,54.9714,65.8405,1,3,1,1
57,84888,94800,6,0.1328,0,9,0,0,0,0.1861,0.2108,35,1,3,0
51,243821,159275,36,0.2586,0,5,0,4,3,0.0181,0.0228,37,2,29,0
28,143084,300973,3,0.162,3,4,0,4,2,0.7012,0.8147,7,0,1,1
31,16398,380739,12,0.2699,1,4,1,7,5,1.9349,2.4571,27,1,0,1
33,270587,140397,12,0.1629,1,3,0,6,4,0.0432,0.0503,37,4,7,0
60,233540,37891,24,0.155,3,5,0,2,2,0.0068,0.0078,52,4,2,0
36,43448,143313,12,0.1555,1,5,0,4,4,0.2749,0.3176,2,2,1,0
26,46171,178936,1,0.1796,0,6,0,6,4,3.8755,4.5715,19,0,1,1
46,178248,355154,12,0.1569,0,7,0,4,2,0.166,0.1921,30,3,12,0
26,130693,274725,24,0.1811,3,6,0,5,4,0.0876,0.1034,9,4,22,1
19,187523,144140,36,0.1077,1,4,0,1,0,0.0214,0.0237,43,4,26,0
57,235151,376515,24,0.2317,1,3,0,6,5,0.0667,0.0822,23,3,13,0
24,238465,406830,3,0.1586,3,6,0,1,0,0.5687,0.6589,44,1,3,1
53,67602,492063,3,0.277,1,3,0,8,8,2.4263,3.0983,3,0,3,1
38,226049,382375,18,0.119,2,8,0,3,2,0.094,0.1052,34,2,8,0
40,43092,215424,1,0.1864,0,1,0,6,4,4.9992,5.9311,17,4,1,1
53,252801,221890,12,0.1559,0,2,0,1,1,0.0731,0.0845,34,0,2,0
48,190151,444858,1,0.1754,2,3,0,4,3,2.3395,2.7499,6,1,1,1
45,38634,247102,12,0.2982,0,7,0,5,4,0.533,0.6919,38,1,1,0
33,268193,31924,18,0.22,0,7,0,1,0,0.0066,0.0081,44,3,0,0
42,112101,468457,36,0.2963,1,4,0,5,3,0.1161,0.1505,28,4,32,0
53,220458,492455,24,0.2129,0,7,0,0,0,0.0931,0.1129,48,2,9,0
26,74213,130858,3,0.1654,0,1,0,9,7,0.5878,0.685,44,3,1,0
20,165324,382915,6,0.2047,0,3,0,2,2,0.386,0.465,6,1,4,0
27,278333,235559,12,0.2406,1,0,1,5,3,0.0705,0.0875,14,2,11,1
53,64935,201913,3,0.1376,1,7,1,7,5,1.0365,1.1791,23,3,0,1
26,260259,279582,24,0.2909,2,9,1,2,2,0.0448,0.0578,51,1,24,1
18,163451,364177,36,0.2071,2,7,0,1,0,0.0619,0.0747,54,2,11,0
18,149396,186756,24,0.1087,1,1,0,1,0,0.0521,0.0577,4,1,13,0
26,79302,344264,3,0.1576,3,7,0,8,8,1.4471,1.6751,28,3,1,1
44,226052,477517,12,0.1588,2,2,0,0,0,0.176,0.204,26,2,11,0
48,157630,410993,6,0.2543,2,8,0,0,0,0.4346,0.5451,47,4,3,0
20,30404,340438,36,0.2288,3,5,0,3,3,0.311,0.3822,29,3,36,0
60,120256,272995,3,0.248,2,6,0,9,9,0.7567,0.9444,48,4,0,0
36,282336,405453,36,0.1265,2,8,0,2,2,0.0399,0.0449,8,0,3,0
50,183124,463456,12,0.2833,1,8,0,9,8,0.2109,0.2707,34,3,9,0
23,163974,227085,36,0.1819,1,8,0,3,3,0.0385,0.0455,51,4,28,0
43,278890,317816,6,0.165,2,3,0,1,1,0.1899,0.2213,1,4,4,0
63,142989,178182,18,0.1842,0,5,0,6,5,0.0692,0.082,4,2,10,0
60,85200,308859,18,0.2663,2,8,0,3,1,0.2014,0.255,14,3,5,0
41,216302,105814,6,0.2047,2,3,0,0,0,0.0815,0.0982,14,1,5,0
37,265681,270262,3,0.1794,0,8,0,8,6,0.3391,0.3999,32,4,2,0
59,56763,444033,36,0.1653,3,7,0,2,2,0.2173,0.2532,42,0,26,0
30,199329,230035,1,0.2817,0,6,0,5,3,1.154,1.4792,1,4,0,0
35,286344,40605,12,0.1567,0,9,0,7,6,0.0118,0.0137,49,1,11,0
46,122214,275791,18,0.2915,3,5,0,0,0,0.1254,0.1619,14,0,16,0
46,167415,408687,24,0.195,3,9,1,1,0,0.1017,0.1216,36,1,11,1
58,131970,52333,1,0.2014,2,0,0,5,4,0.3966,0.4764,3,4,1,1
64,299101,190225,18,0.1205,0,2,0,3,1,0.0353,0.0396,20,3,10,0
33,272816,379858,18,0.1642,0,3,0,1,0,0.0774,0.0901,4,1,12,0
21,116080,405831,3,0.1572,1,0,1,7,6,1.1654,1.3486,19,4,3,1
61,66129,157640,36,0.2172,0,4,1,1,0,0.0662,0.0806,33,1,25,1
64,199265,279599,36,0.1791,0,1,0,0,0,0.039,0.046,49,3,15,0
47,56437,51124,6,0.1025,2,3,0,2,1,0.151,0.1664,53,2,4,0
28,218387,350576,24,0.1182,1,7,0,0,0,0.0669,0.0748,49,0,16,0
18,160505,347358,12,0.1498,2,0,1,5,3,0.1803,0.2074,12,2,8,1
64,103977,236077,6,0.2505,0,7,1,9,9,0.3784,0.4732,16,0,0,0
45,126730,452592,12,0.2947,0,1,0,4,3,0.2976,0.3853,27,3,9,0
25,288640,118665,6,0.1403,0,9,1,2,1,0.0685,0.0781,13,0,1,0
27,238005,442152,18,0.2973,0,5,1,4,2,0.1032,0.1339,40,3,5,1
