age,monthly_income,loan_amount,repayment_period,credit_history,debt_to_income_ratio,past_default_flag,previous_loan_count,on_time_repayment_count,fraud_score,recent_application_count,kyc_face_verified,ocr_id_verified,id_reuse_flag,approved
62,58555,262421,18,3,0.249,0,8,8,0.2539,4,1,1,0,1
34,133115,339106,12,9,0.2123,1,2,1,0.1698,4,0,1,1,0
43,7667,467369,18,2,3.3866,0,4,3,0.3506,3,1,0,0,0
38,80930,435066,24,4,0.224,0,9,9,0.1146,4,0,1,0,1
45,220979,211530,24,9,0.0399,0,6,4,0.1094,1,1,1,0,1
63,85751,157583,18,7,0.1021,0,8,8,0.238,4,1,0,0,1
19,113633,190684,36,0,0.0466,0,2,2,0.0692,2,1,1,0,1
60,9547,171296,6,4,2.9904,0,3,2,0.1179,0,1,1,0,0
18,72287,26394,12,4,0.0304,0,0,0,0.3878,2,1,1,0,1
53,13354,225751,24,1,0.7044,1,1,1,0.0926,1,1,1,0,0
43,74076,54269,6,4,0.1221,0,2,0,0.1576,1,1,1,0,1
46,4435,191531,3,7,14.3954,0,9,7,0.0984,0,1,0,0,0
38,65151,68975,18,9,0.0588,0,6,4,0.0658,1,1,1,0,1
28,172936,225571,1,6,1.3044,1,6,4,0.3379,1,1,0,0,0
57,396193,273163,36,1,0.0192,0,0,0,0.0153,4,1,1,0,1
28,7859,285614,36,5,1.0095,1,8,7,0.2213,0,1,1,0,0
53,6805,317120,36,9,1.2945,0,2,1,0.0968,2,1,0,0,0
56,467803,388612,18,0,0.0462,0,2,1,0.2667,4,1,1,0,1
57,6286,131752,18,9,1.1644,1,1,0,0.1729,4,1,1,0,0
52,114919,355871,6,9,0.5161,0,2,2,0.1089,2,1,1,0,1
51,127854,109369,36,2,0.0238,1,5,3,0.3273,1,1,1,0,1
64,76768,442219,36,5,0.16,1,9,8,0.0225,3,1,1,0,1
41,58262,111803,36,8,0.0533,1,3,1,0.0402,3,1,1,0,1
39,35605,223957,3,0,2.0967,1,1,0,0.0274,1,1,1,0,0
22,15312,205999,6,5,2.2422,1,7,6,0.0548,4,1,1,0,0
50,43231,161730,12,1,0.3118,0,0,0,0.0823,2,0,1,0,0
53,121744,74905,36,8,0.0171,0,9,7,0.016,3,1,1,0,1
64,92123,498062,3,1,1.8022,0,7,6,0.3621,4,1,1,0,0
37,28515,337802,24,2,0.4936,0,1,0,0.2721,3,0,1,0,0
36,144504,275072,3,1,0.6345,0,8,8,0.0216,2,1,0,0,1
52,441501,297948,3,3,0.225,0,3,1,0.3821,4,1,1,0,1
60,370678,240053,6,3,0.1079,0,3,1,0.0291,0,1,1,0,1
34,106991,52243,18,9,0.0271,1,6,5,0.1346,4,1,1,0,1
62,126780,432534,18,0,0.1895,1,2,2,0.0153,0,0,0,0,0
60,149367,496783,18,7,0.1848,1,9,9,0.3437,1,1,0,0,0
51,70746,122118,18,4,0.0959,1,2,1,0.1569,2,1,1,0,1
26,138075,179884,18,7,0.0724,0,3,1,0.1707,3,1,0,0,1
43,100195,439264,12,5,0.3653,1,9,8,0.0284,1,1,1,0,1
19,51818,390705,1,1,7.5399,0,2,0,0.0411,1,0,1,0,0
26,36309,131218,24,6,0.1506,1,9,9,0.3289,4,1,1,0,1
26,2801,437091,3,9,52.0161,0,7,6,0.0934,4,1,1,0,0
57,463,236702,1,8,511.2354,1,8,7,0.0673,0,1,1,0,0
34,82592,156663,12,6,0.1581,0,4,3,0.1571,0,1,1,0,1
18,99728,385495,36,4,0.1074,0,2,0,0.1179,1,1,1,0,1
42,23584,408107,36,3,0.4807,0,6,4,0.3759,1,1,1,0,1
60,139555,372574,18,7,0.1483,1,2,2,0.2198,4,1,0,0,1
57,8886,239404,36,5,0.7484,1,5,3,0.1073,4,1,1,1,0
59,137408,8721,12,4,0.0053,0,3,1,0.2535,3,1,1,0,1
42,170279,478293,24,6,0.117,0,6,5,0.438,2,1,1,0,1
56,92066,158224,24,2,0.0716,0,5,5,0.0836,3,1,1,0,1
52,9056,181529,12,8,1.6704,0,6,6,0.4422,2,1,1,0,0
20,108878,335803,36,3,0.0857,0,3,2,0.2677,1,1,1,0,1
54,337402,388914,1,3,1.1527,0,5,3,0.0867,4,1,0,0,0
61,131869,203420,3,7,0.5142,0,9,7,0.1379,3,1,1,0,1
61,166371,430328,6,5,0.4311,1,6,5,0.5604,2,1,1,0,0
47,31738,283984,6,0,1.4913,0,9,8,0.1816,0,1,0,0,0
55,148703,133280,24,1,0.0373,0,7,5,0.2569,2,0,0,0,0
51,8653,412458,3,8,15.8888,0,9,9,0.2764,2,1,1,0,0
29,7663,216695,18,5,1.571,1,8,7,0.0885,4,0,1,0,0
36,9809,2971,12,6,0.0252,1,2,0,0.2565,3,0,0,0,0
54,88442,30795,36,8,0.0097,0,4,3,0.0307,1,1,0,0,1
61,100759,362561,18,2,0.1999,0,9,9,0.0066,3,1,1,0,1
34,41014,133055,24,4,0.1352,0,2,2,0.201,1,1,1,1,0
27,140563,489693,12,4,0.2903,1,4,2,0.1119,0,1,1,0,1
64,16780,143574,6,9,1.426,0,1,1,0.0343,4,1,1,0,0
29,80317,422793,24,6,0.2193,0,2,1,0.0293,2,1,0,0,1
33,119875,110267,24,1,0.0383,0,6,6,0.036,3,1,1,0,1
41,114129,389176,3,3,1.1367,0,7,5,0.1719,3,1,1,0,0
36,33888,404570,1,3,11.9384,0,4,3,0.0346,1,1,0,0,0
25,372395,261371,24,7,0.0292,0,2,2,0.2436,3,1,1,0,1
48,17395,199735,1,9,11.4823,0,3,3,0.1643,2,0,1,0,0
38,117449,217631,3,2,0.6177,0,2,2,0.2592,1,1,1,0,1
34,136747,488602,24,1,0.1489,0,2,0,0.1016,2,1,1,0,1
40,86028,418076,36,8,0.135,0,8,6,0.159,1,1,1,0,1
54,108176,165400,24,3,0.0637,0,3,3,0.1481,2,1,1,0,1
33,56990,466404,6,8,1.364,0,5,4,0.0765,1,1,1,0,1
23,94544,359659,12,5,0.317,0,2,2,0.2934,4,1,1,0,1
25,71627,43769,36,0,0.017,0,7,6,0.0754,3,1,1,0,1
42,140093,414987,1,2,2.9622,0,3,2,0.1128,2,1,0,0,0
35,256139,53084,6,6,0.0345,1,7,5,0.1105,0,0,1,0,0
42,104848,42250,36,8,0.0112,1,1,1,0.2729,4,1,0,0,1
29,190385,374277,24,7,0.0819,0,8,6,0.2461,4,1,1,0,1
32,342322,232285,3,4,0.2262,0,1,1,0.1703,2,1,0,0,1
43,118025,179939,18,7,0.0847,1,2,1,0.0986,2,1,0,1,0
58,145509,368678,6,1,0.4223,1,2,0,0.2325,0,1,1,0,0
62,9903,472633,6,2,7.9544,0,4,2,0.0347,2,0,1,0,0
43,18273,182652,18,7,0.5553,0,2,0,0.3315,0,1,1,0,0
64,18040,149403,24,8,0.3451,1,7,6,0.0567,2,0,1,0,0
49,91422,339399,6,9,0.6187,0,9,7,0.1577,0,0,1,0,1
27,145041,362796,1,7,2.5013,1,6,6,0.2063,1,0,1,0,0
33,18212,9572,24,3,0.0219,0,0,0,0.1088,3,1,1,0,1
24,102594,273040,1,5,2.6614,1,5,4,0.2816,3,1,1,0,0
34,126504,34077,1,4,0.2694,0,1,0,0.134,2,1,1,0,1
40,47675,217406,6,3,0.76,0,7,7,0.1508,2,1,1,0,1
43,37007,465541,24,8,0.5242,1,9,7,0.0197,3,1,1,0,1
38,128805,338370,6,9,0.4378,0,7,7,0.0388,3,1,1,0,1
39,97641,236944,6,2,0.4044,0,6,5,0.142,0,1,1,0,1
24,110815,309365,24,0,0.1163,1,7,7,0.1211,0,1,0,0,0
31,61815,304764,24,6,0.2054,0,0,0,0.0525,1,1,1,1,0
32,449,348511,24,9,32.3414,0,7,7,0.1204,1,0,1,0,0
24,15639,117961,36,7,0.2095,0,0,0,0.1712,0,1,1,0,1
26,141523,354753,24,2,0.1044,0,2,2,0.1074,1,1,1,0,1
25,93038,142336,3,2,0.51,0,3,2,0.1638,4,1,0,0,0
40,108899,17049,24,5,0.0065,1,2,1,0.2235,0,1,1,0,1
46,10518,209236,18,1,1.1052,0,1,1,0.1232,1,1,1,0,0
35,31473,461894,24,5,0.6115,0,2,0,0.1855,1,1,1,0,1
48,698,343523,6,4,82.0255,0,8,8,0.1889,2,1,1,0,0
47,140801,30236,18,6,0.0119,1,1,0,0.0546,2,0,1,0,1
56,240079,246551,36,8,0.0285,0,4,2,0.1186,2,0,1,0,1
52,105229,240173,12,8,0.1902,1,2,2,0.1145,3,1,0,0,0
35,3345,243863,1,0,72.9037,1,8,8,0.0121,3,1,1,0,0
59,32248,415339,3,6,4.2932,0,6,6,0.2885,3,1,1,0,0
56,185234,158079,18,2,0.0474,0,9,9,0.217,0,1,1,0,1
34,142378,474577,36,3,0.0926,0,2,2,0.0852,2,1,0,0,1
31,39220,273286,1,1,6.968,0,1,0,0.046,2,1,1,0,0
48,11847,29498,3,0,0.83,0,1,1,0.0263,0,1,1,0,0
41,125002,165298,24,9,0.0551,1,4,3,0.0462,3,0,0,0,0
52,24387,41348,36,2,0.0471,0,8,7,0.0474,1,1,1,0,1
61,311900,290668,1,9,0.9319,0,1,0,0.0297,4,1,0,0,0
62,42584,181561,36,8,0.1184,0,1,0,0.1098,2,0,1,0,0
51,3506,147370,6,0,7.0056,1,7,5,0.1282,3,1,1,0,0
20,386675,144207,6,2,0.0622,0,2,1,0.0517,1,1,1,0,1
54,98266,121138,24,4,0.0514,0,2,0,0.2743,2,0,1,0,0
60,4230,73916,1,2,17.4742,0,5,5,0.2109,2,1,1,1,0
57,88588,486341,24,3,0.2287,1,5,4,0.1031,4,1,1,0,1
43,28580,361146,24,3,0.5265,0,5,4,0.1194,3,1,0,0,0
40,17554,37788,3,0,0.7176,1,4,2,0.2317,0,1,1,0,0
61,98446,156992,1,5,1.5947,0,3,1,0.3873,1,1,1,0,0
56,279968,63015,12,6,0.0188,1,8,6,0.1946,1,1,0,0,1
32,5721,457226,24,6,3.33,1,3,2,0.0916,3,1,1,0,0
21,88401,137715,3,5,0.5193,0,0,0,0.1645,1,1,1,0,1
46,18646,51094,3,6,0.9134,0,7,7,0.0168,0,0,0,0,0
39,7190,148801,1,2,20.6955,0,7,5,0.2706,1,1,1,0,0
42,104460,54046,18,4,0.0287,1,2,2,0.1839,3,1,1,0,1
30,161291,389343,36,6,0.0671,0,8,8,0.1962,0,1,1,0,1
35,66048,193111,24,9,0.1218,0,6,4,0.1387,4,0,1,0,1
50,9900,435500,24,4,1.8329,0,6,6,0.1116,3,1,1,0,0
33,82491,466362,1,9,5.6535,0,4,4,0.2935,4,1,1,0,0
62,59288,347202,18,1,0.3253,0,2,2,0.0326,1,1,1,0,1
59,360732,349453,3,5,0.3229,0,9,7,0.1851,0,0,1,0,0
61,19747,12804,36,6,0.018,0,4,2,0.1725,1,1,1,0,1
19,15045,189939,6,1,2.1041,0,2,2,0.3009,3,0,1,0,0
52,196339,402032,24,9,0.0853,0,2,1,0.4449,4,1,1,0,1
59,140076,421689,6,7,0.5017,1,0,0,0.0268,4,1,1,0,0
51,28915,144004,36,4,0.1383,0,3,1,0.2033,1,1,1,0,1
47,9670,181482,24,7,0.782,0,8,8,0.044,3,1,0,0,0
30,132809,346174,36,2,0.0724,0,5,5,0.2208,1,1,1,0,1
30,354598,417925,1,1,1.1786,1,5,3,0.2001,2,1,1,1,0
35,472938,358869,24,6,0.0316,0,5,3,0.1074,3,0,1,0,1
49,378117,359585,18,4,0.0528,1,4,3,0.1486,3,1,1,0,1
49,96638,7487,24,4,0.0032,0,1,1,0.3419,0,0,0,0,0
52,149476,411420,1,7,2.7524,0,4,4,0.1766,2,1,1,0,0
56,115647,6988,36,8,0.0017,0,9,9,0.1836,4,0,1,0,1
63,110876,28364,12,7,0.0213,0,2,1,0.2011,1,1,1,0,1
46,15543,170475,1,9,10.968,1,9,8,0.1897,4,1,1,0,0
46,74716,22048,1,1,0.2951,1,1,1,0.0405,3,1,1,0,1
61,44605,139165,1,9,3.1199,0,3,1,0.1122,1,0,1,0,0
33,168679,234980,1,6,1.3931,0,9,9,0.0859,4,1,1,0,0
61,135827,346627,18,4,0.1418,0,8,8,0.1098,1,1,1,0,1
64,196813,490487,24,6,0.1038,1,6,6,0.0339,4,1,0,0,0
27,60105,292340,18,2,0.2702,0,9,7,0.1847,1,1,0,1,0
47,20400,23727,18,3,0.0646,0,8,7,0.1682,4,1,1,0,1
42,111032,174239,12,6,0.1308,0,2,1,0.0764,4,1,1,0,1
56,62680,419100,12,1,0.5572,1,1,1,0.0821,1,1,1,0,1
37,71830,297751,24,1,0.1727,0,8,8,0.094,0,0,0,0,0
22,54015,467427,24,0,0.3606,0,5,5,0.194,1,1,0,0,1
18,2944,307456,36,0,2.901,0,9,7,0.1125,4,0,1,0,0
47,172834,41769,1,0,0.2417,1,3,3,0.0964,2,1,0,0,1
20,1591,131205,18,5,4.5815,0,3,1,0.1637,3,1,1,1,0
62,137790,403791,12,4,0.2442,0,9,9,0.0209,0,1,1,0,1
31,57455,167146,6,9,0.4849,0,9,9,0.1555,1,1,1,0,1
47,2047,223364,1,7,109.1177,0,5,5,0.0441,3,0,1,0,0
21,80022,142736,36,4,0.0495,0,6,5,0.2017,0,1,0,0,1
35,179412,343794,3,0,0.6387,0,9,9,0.2104,2,1,1,0,1
54,44756,350204,18,7,0.4347,0,4,4,0.1542,3,1,1,0,1
42,107943,249446,1,5,2.3109,0,7,7,0.2982,1,1,1,0,0
18,51744,77695,24,7,0.0626,0,9,9,0.2132,2,1,1,0,1
63,139697,145371,1,1,1.0406,0,0,0,0.2285,1,1,1,0,0
32,131072,262982,3,9,0.6688,1,0,0,0.1787,3,0,1,0,0
26,148196,390469,24,7,0.1098,0,3,3,0.2955,1,1,0,0,1
32,2498,422248,6,5,28.1724,0,7,5,0.2883,2,1,1,0,0
41,106310,304541,12,0,0.2387,0,7,7,0.0954,2,1,1,0,1
21,96444,198063,12,0,0.1711,0,5,5,0.017,3,1,1,0,1
29,259432,450135,3,9,0.5784,1,4,2,0.3601,3,1,1,0,0
54,17888,371209,36,4,0.5764,0,9,7,0.0506,4,1,1,0,0
54,135179,190519,3,6,0.4698,0,9,9,0.057,2,1,1,0,1
60,435107,66498,36,3,0.0042,1,1,0,0.3562,4,1,0,0,0
23,66765,391595,36,9,0.1629,0,4,4,0.0647,1,0,1,0,1
56,104661,109114,12,4,0.0869,1,4,4,0.0951,3,1,1,0,1
63,214080,45572,6,9,0.0355,0,1,0,0.0482,0,1,1,0,1
41,3751,231888,6,2,10.3034,0,7,5,0.0727,1,1,1,0,0
28,9320,202346,1,1,21.7109,1,9,8,0.0469,4,1,1,0,0
30,96144,492018,3,1,1.7058,1,4,4,0.1669,2,1,0,0,0
51,85763,410991,3,4,1.5974,0,4,2,0.1451,3,1,1,0,0
42,109315,36389,3,3,0.111,1,0,0,0.1821,3,1,1,0,0
24,11108,475470,24,1,1.7835,0,0,0,0.5237,1,1,1,0,0
21,19090,400392,12,4,1.7478,0,0,0,0.2509,1,1,0,0,0
25,135846,49263,12,9,0.0302,0,7,6,0.093,3,1,1,0,1
37,77942,403328,12,8,0.4312,0,9,9,0.0862,4,1,1,0,1
46,28140,219711,6,7,1.3013,0,1,0,0.1181,2,0,1,0,0
62,45924,236417,12,8,0.429,0,7,6,0.4634,3,1,1,0,1
63,187809,421249,1,8,2.243,0,5,3,0.329,3,1,1,0,0
27,12835,20984,24,7,0.0681,0,4,2,0.154,1,1,0,0,0
60,120312,425958,12,8,0.295,0,5,5,0.2813,2,1,1,0,1
51,11287,235586,24,3,0.8697,1,3,2,0.0693,3,0,0,0,0
43,95399,333188,24,7,0.1455,0,2,0,0.2685,1,0,1,0,1
58,309022,433426,6,1,0.2338,1,3,2,0.1855,0,1,1,0,1
20,407808,319950,3,8,0.2615,0,8,7,0.0423,3,1,1,1,0
23,118976,453348,24,8,0.1588,1,7,6,0.0349,0,0,1,0,0
22,128566,203824,1,2,1.5854,0,7,6,0.1194,2,1,1,0,0
22,134968,287413,6,5,0.3549,1,0,0,0.0865,2,1,1,0,1
64,381602,328940,18,6,0.0479,0,4,3,0.1982,3,1,1,0,1
40,104422,401049,24,2,0.16,0,5,5,0.0899,4,1,1,0,1
26,117910,256965,36,4,0.0605,0,8,8,0.1992,1,1,1,0,1
52,65897,10527,24,0,0.0067,1,9,8,0.0122,1,1,1,0,1
37,53038,138016,3,2,0.8674,1,9,8,0.1407,4,1,1,0,0
59,138323,416734,12,7,0.2511,0,5,5,0.1823,0,1,1,0,1
52,135278,351939,6,2,0.4336,0,0,0,0.1248,2,0,1,0,0
35,168585,384660,18,7,0.1268,1,0,0,0.0968,3,1,1,0,1
34,2333,227468,6,8,16.25,1,6,5,0.0163,1,0,1,1,0
41,120196,360239,12,5,0.2498,0,2,1,0.1338,1,1,1,0,1
20,121968,34102,6,6,0.0466,1,6,4,0.2649,3,1,0,0,0
49,6458,139741,18,5,1.2021,0,4,3,0.334,3,1,1,0,0
52,429421,364227,6,7,0.1414,1,0,0,0.0345,1,1,1,0,1
55,10250,288523,1,6,28.1486,0,7,5,0.0128,1,0,1,0,0
30,130164,417928,1,9,3.2108,0,8,8,0.1405,1,1,1,0,0
64,33268,118125,12,0,0.2959,0,5,5,0.1077,3,0,1,0,0
42,129463,282335,36,2,0.0606,0,1,0,0.0599,0,1,0,0,1
26,128039,261978,36,2,0.0568,0,8,8,0.0368,1,1,1,0,1
21,109542,145331,18,2,0.0737,1,1,0,0.0697,0,1,1,0,0
31,81612,170030,18,3,0.1157,1,5,4,0.1496,1,1,1,0,1
54,76225,157588,18,0,0.1149,0,9,9,0.1595,3,1,0,0,0
51,127278,36931,18,1,0.0161,1,3,3,0.0905,4,1,1,0,0
28,191564,337774,18,4,0.098,0,5,4,0.2419,0,1,1,0,1
58,117785,12624,36,5,0.003,1,3,2,0.2804,4,1,1,0,0
20,38645,155944,3,8,1.3451,1,2,1,0.1267,1,1,1,0,0
45,187498,125148,6,1,0.1112,1,7,5,0.1857,1,1,1,0,1
46,9302,295935,24,8,1.3256,0,4,3,0.0194,3,1,1,0,0
26,35091,267796,18,6,0.424,0,0,0,0.3432,4,0,1,0,0
20,13407,298660,36,8,0.6188,0,7,6,0.2331,4,1,0,0,0
42,395412,380282,24,3,0.0401,0,2,2,0.2802,1,1,1,0,1
51,15838,223580,1,6,14.1167,0,3,3,0.1013,2,1,1,0,0
29,98251,9095,36,0,0.0026,1,8,6,0.1418,2,1,1,0,1
59,40228,200965,24,7,0.2082,0,2,1,0.2061,4,1,1,0,1
26,188783,471848,36,6,0.0694,0,4,3,0.0841,4,1,0,0,1
32,54097,271239,24,6,0.2089,0,7,6,0.1178,0,1,0,0,1
57,194845,77216,36,1,0.011,0,5,4,0.1157,1,1,1,0,1
42,167711,369531,6,9,0.3672,0,2,1,0.2022,2,1,0,0,1
22,23983,449340,24,8,0.7807,0,7,6,0.1041,3,1,1,0,1
28,162582,160314,12,7,0.0822,0,4,4,0.0286,0,0,0,0,1
51,34995,27333,36,0,0.0217,0,5,3,0.0609,2,1,0,0,1
41,455757,407385,12,0,0.0745,0,2,2,0.0889,1,0,1,0,1
32,53886,91075,36,4,0.0469,0,7,7,0.0953,1,1,1,0,1
55,104025,393543,18,1,0.2102,1,3,3,0.1795,1,0,1,0,0
25,110149,106373,3,0,0.3219,1,8,6,0.1787,2,1,1,0,1
22,67507,322366,36,9,0.1326,0,4,3,0.0344,1,1,1,0,1
43,17673,481474,3,7,9.0812,0,0,0,0.1989,3,1,1,0,0
35,92513,150988,6,3,0.272,1,8,8,0.1768,1,1,1,0,1
23,110012,127394,3,1,0.386,0,7,7,0.0989,0,0,1,0,0
54,107545,301249,24,4,0.1167,0,4,4,0.0075,3,1,1,0,1
30,2084,70309,12,5,2.8115,0,2,2,0.526,0,1,0,0,0
45,7804,442410,18,7,3.1495,1,8,7,0.2295,0,1,1,0,0
22,154595,60422,1,6,0.3908,1,6,6,0.0173,4,1,0,0,0
30,129579,449833,24,6,0.1446,0,7,7,0.0108,4,1,0,0,1
34,404090,489697,12,0,0.101,0,2,1,0.0604,1,1,1,0,1
57,35641,22045,12,2,0.0515,0,5,5,0.3176,3,1,1,0,1
62,139197,461809,6,2,0.5529,1,3,2,0.2175,2,1,1,0,0
49,60950,18061,24,6,0.0123,1,2,0,0.0037,4,1,1,0,1
46,1535,210746,36,1,3.8137,0,3,2,0.0092,3,1,1,0,0
20,117339,36742,3,9,0.1044,1,1,1,0.0583,4,1,1,0,1
57,141783,288004,1,6,2.0313,0,4,3,0.0595,3,1,1,0,0
51,332250,257152,1,8,0.774,0,7,7,0.351,1,0,1,0,0
57,167094,213511,36,0,0.0355,0,4,4,0.0386,0,0,1,0,1
44,138554,186872,3,1,0.4496,0,1,0,0.3091,4,1,1,0,1
30,9150,226650,36,5,0.6881,0,6,6,0.1391,0,1,1,0,1
62,103066,40212,18,1,0.0217,1,7,7,0.1884,0,0,1,0,0
50,132401,281368,3,1,0.7084,0,3,3,0.0409,2,1,1,0,1
23,122181,68414,18,4,0.0311,0,2,1,0.045,2,0,1,0,1
41,180022,367737,1,6,2.0427,0,7,7,0.5248,1,1,1,0,0
36,17466,469554,24,3,1.1202,0,9,9,0.2285,3,0,1,0,0
33,124934,291682,6,5,0.3891,0,1,1,0.1613,1,1,1,0,1
57,68276,246371,12,2,0.3007,0,6,4,0.0683,3,1,1,0,1
45,485696,352283,24,3,0.0302,0,9,7,0.0298,2,1,1,0,1
50,70309,246139,1,3,3.5008,0,7,6,0.017,1,1,1,0,0
58,131196,409253,1,3,3.1194,0,4,2,0.2405,3,1,1,0,0
30,193014,259188,1,0,1.3428,0,6,4,0.0345,2,1,1,1,0
60,128484,389183,12,3,0.2524,0,8,7,0.2646,3,1,0,0,1
62,125449,12690,18,3,0.0056,0,7,5,0.1824,1,0,1,0,0
42,41799,273467,6,5,1.0904,0,4,4,0.049,4,1,1,0,0
59,83591,397530,24,8,0.1982,0,3,3,0.2324,4,1,1,0,1
53,134821,440401,24,9,0.1361,0,2,2,0.164,1,1,1,0,1
44,17682,35146,6,5,0.3313,1,5,3,0.1644,0,1,0,0,0
55,77109,146428,6,5,0.3165,0,3,2,0.435,4,1,1,0,1
24,36832,77805,18,6,0.1174,0,3,1,0.0989,4,1,1,0,1
22,31997,241582,24,6,0.3146,1,6,5,0.0244,4,1,1,0,0
60,49640,137412,3,0,0.9227,0,9,9,0.0508,0,1,1,0,1
62,472517,307996,3,7,0.2173,0,4,3,0.0793,2,1,1,0,1
48,78043,325694,6,0,0.6955,0,0,0,0.2343,2,1,0,1,0
40,127175,174747,1,8,1.3741,0,4,2,0.0969,0,1,1,0,1
59,143568,99756,1,3,0.6948,0,5,3,0.0844,0,1,1,0,1
27,129250,238909,12,8,0.154,1,0,0,0.0665,1,1,1,0,1
49,38030,1392,3,7,0.0122,1,2,0,0.2238,1,0,1,0,0
60,63313,334151,1,8,5.2778,1,5,4,0.1064,1,0,1,0,0
47,60520,313565,36,5,0.1439,0,6,4,0.0131,2,1,0,0,1
56,77919,140209,6,8,0.2999,1,6,4,0.174,3,1,1,0,1
48,124869,14997,12,3,0.01,0,6,4,0.3124,4,1,1,0,1
35,79442,85970,3,2,0.3607,1,8,7,0.0804,1,1,0,0,0
53,120246,385112,12,2,0.2669,0,1,0,0.1611,4,1,1,0,1
19,360399,239538,1,7,0.6646,0,2,1,0.0445,0,1,1,0,1
31,9476,31278,6,1,0.5501,0,6,4,0.0762,2,1,1,0,0
30,1635,404613,36,5,6.8742,0,5,5,0.0212,1,1,1,0,0
46,8828,163602,6,8,3.0887,0,0,0,0.1378,3,1,1,0,0
29,189572,442580,6,8,0.3891,0,9,9,0.1274,2,0,1,0,1
56,233630,267938,1,7,1.1468,0,6,5,0.0088,0,1,1,0,1
19,86303,352474,36,7,0.1134,0,1,0,0.4023,4,0,1,0,0
49,31674,476301,36,0,0.4177,0,3,3,0.0521,2,0,1,0,0
30,145662,130057,18,6,0.0496,0,6,6,0.0312,4,0,1,0,1
63,170504,72899,24,0,0.0178,0,3,1,0.0734,1,0,1,0,0
44,66873,241671,24,8,0.1506,0,5,5,0.1556,0,1,1,0,1
58,139920,402295,6,2,0.4792,1,8,7,0.0278,3,1,0,0,0
34,25236,120718,24,0,0.1993,0,4,4,0.2298,2,1,1,0,1
57,4755,78568,18,7,0.918,0,2,2,0.0457,4,1,0,0,0
48,122327,330185,6,6,0.4499,1,5,5,0.1071,0,1,1,1,0
51,103029,272592,18,1,0.147,0,3,3,0.3032,0,1,1,0,1
41,9098,341920,3,6,12.5273,0,8,6,0.0542,1,0,1,0,0
62,12600,453822,24,4,1.5007,1,1,0,0.1969,2,1,1,0,0
52,163762,434393,36,6,0.0737,0,9,8,0.0595,1,1,1,0,1
23,137141,120028,3,9,0.2917,1,4,3,0.1891,1,0,1,0,0
36,31108,359419,6,6,1.9257,1,8,6,0.0304,1,1,0,1,0
47,2136,427193,36,1,5.5555,1,9,9,0.1406,0,1,1,0,0
24,176571,414393,12,1,0.1956,0,6,5,0.0551,4,0,0,0,0
27,146742,316817,12,6,0.1799,0,4,3,0.0823,4,1,0,0,1
58,115459,20431,1,2,0.177,0,7,7,0.0808,3,1,1,0,1
49,138225,247740,3,3,0.5974,1,1,0,0.2773,3,1,0,0,0
51,7539,330799,3,6,14.6261,1,3,3,0.0713,4,1,1,0,0
45,125893,381577,12,1,0.2526,1,5,3,0.289,1,1,1,0,1
32,118180,263321,6,1,0.3714,0,6,5,0.0326,0,1,1,0,1
47,133178,494066,36,8,0.1031,0,7,6,0.2941,1,1,1,0,1
54,194269,113490,36,0,0.0162,0,3,3,0.372,1,1,1,0,1
46,14783,273370,36,2,0.5137,0,8,6,0.0286,1,1,0,0,0
39,122719,484626,1,9,3.9491,1,6,5,0.2007,2,1,1,0,0
21,99612,228593,3,3,0.7649,0,1,1,0.0612,2,1,1,0,1
37,63361,486895,1,4,7.6845,0,8,6,0.131,1,1,1,0,0
49,155121,119254,3,2,0.2563,1,6,6,0.0902,3,1,1,0,1
53,87867,13231,18,8,0.0084,0,4,3,0.4504,3,1,0,0,1
21,8519,443642,36,4,1.4466,1,2,1,0.2122,4,0,1,0,0
44,180580,473768,18,6,0.1458,0,8,7,0.0529,0,0,1,0,1
34,1309,342814,1,6,261.89,1,6,6,0.1316,2,1,0,0,0
29,35410,184219,36,8,0.1445,0,2,0,0.0839,1,1,1,0,1
39,133523,15082,36,1,0.0031,0,4,3,0.0294,2,1,1,0,1
34,35662,261907,12,2,0.612,0,2,1,0.0158,4,1,1,0,1
27,33228,205383,12,3,0.5151,1,2,2,0.0597,3,1,0,1,0
18,5950,410391,3,7,22.9911,0,6,5,0.1991,3,0,1,0,0
39,447209,146205,24,0,0.0136,0,8,8,0.3607,0,0,1,0,1
43,36038,194949,18,8,0.3005,1,4,3,0.1651,0,1,1,0,1
35,106788,377816,18,4,0.1966,0,3,1,0.1663,4,1,1,0,1
31,95140,117315,1,3,1.2331,1,3,2,0.2314,0,1,1,1,0
64,292137,154499,36,7,0.0147,0,2,2,0.0676,4,0,1,0,1
46,116546,123511,24,8,0.0442,0,7,6,0.2753,2,1,1,0,1
29,25386,452048,1,2,17.807,0,9,9,0.0522,1,0,1,0,0
53,50290,277981,12,3,0.4606,0,0,0,0.1335,3,0,1,0,0
52,87197,404762,12,0,0.3868,0,2,2,0.1632,1,1,1,0,1
29,58021,222600,24,2,0.1599,0,1,0,0.216,2,1,1,0,1
24,50747,404964,24,9,0.3325,0,6,4,0.157,0,1,1,0,1
46,132174,223104,12,4,0.1407,0,5,4,0.1142,3,1,1,0,1
28,3749,330233,6,7,14.6809,0,0,0,0.0393,0,1,1,0,0
50,81330,454245,36,0,0.1551,0,2,0,0.2896,1,1,1,0,1
